113, 164
114, 181
115, 197
118, 213
125, 227
137, 237
154, 243
171, 247
189, 247
206, 245
221, 241
235, 234
245, 223
250, 208
251, 193
251, 177
252, 162
132, 148
139, 137
150, 132
163, 133
175, 136
195, 136
207, 133
219, 131
231, 136
237, 146
186, 146
186, 156
186, 164
186, 174
173, 186
180, 187
186, 187
193, 186
199, 186
147, 153
154, 148
161, 147
168, 151
162, 153
154, 153
202, 151
209, 146
217, 147
223, 152
217, 152
209, 152
161, 208
172, 204
180, 202
187, 203
194, 202
203, 203
214, 206
203, 208
195, 209
188, 209
181, 209
172, 209
164, 207
181, 205
187, 206
194, 205
210, 206
194, 204
187, 205
181, 204
